year,total_pop,TambonID,TambonThaiShort,DistrictThaiShort,ProvinceThai
2020,3782,760403,นายาง,ชะอำ,เพชรบุรี
2020,9922,760404,เขาใหญ่,ชะอำ,เพชรบุรี
2020,2540,760405,หนองศาลา,ชะอำ,เพชรบุรี
2020,4300,760406,ห้วยทรายเหนือ,ชะอำ,เพชรบุรี
2020,5975,760407,ไร่ใหม่พัฒนา,ชะอำ,เพชรบุรี
2020,5318,760408,สามพระยา,ชะอำ,เพชรบุรี
2020,5178,760409,ดอนขุนห้วย,ชะอำ,เพชรบุรี
2020,17632,760501,ท่ายาง,ท่ายาง,เพชรบุรี
2020,12762,760502,ท่าคอย,ท่ายาง,เพชรบุรี
2020,3269,760503,ยางหย่อง,ท่ายาง,เพชรบุรี
2020,7399,760504,หนองจอก,ท่ายาง,เพชรบุรี
2020,4046,760505,มาบปลาเค้า,ท่ายาง,เพชรบุรี
2020,9164,760506,ท่าไม้รวก,ท่ายาง,เพชรบุรี
2020,5371,760507,วังไคร้,ท่ายาง,เพชรบุรี
2020,7166,760511,กลัดหลวง,ท่ายาง,เพชรบุรี
2020,2042,760512,ปึกเตียน,ท่ายาง,เพชรบุรี
2020,7876,760513,เขากระปุก,ท่ายาง,เพชรบุรี
2020,6211,760514,ท่าแลง,ท่ายาง,เพชรบุรี
2020,2809,760515,บ้านในดง,ท่ายาง,เพชรบุรี
2020,3677,760601,บ้านลาด,บ้านลาด,เพชรบุรี
2020,3545,760602,บ้านหาด,บ้านลาด,เพชรบุรี
2020,2497,760603,บ้านทาน,บ้านลาด,เพชรบุรี
2020,2877,760604,ตำหรุ,บ้านลาด,เพชรบุรี
2020,2495,760605,สมอพลือ,บ้านลาด,เพชรบุรี
2020,2881,760606,ไร่มะขาม,บ้านลาด,เพชรบุรี
2020,3631,760607,ท่าเสน,บ้านลาด,เพชรบุรี
2020,2528,760608,หนองกระเจ็ด,บ้านลาด,เพชรบุรี
2020,4195,760609,หนองกะปุ,บ้านลาด,เพชรบุรี
2020,1226,760610,ลาดโพธิ์,บ้านลาด,เพชรบุรี
2020,815,760611,สะพานไกร,บ้านลาด,เพชรบุรี
2020,3476,760612,ไร่โคก,บ้านลาด,เพชรบุรี
2020,2225,760613,โรงเข้,บ้านลาด,เพชรบุรี
2020,5058,760614,ไร่สะท้อน,บ้านลาด,เพชรบุรี
2020,1189,760615,ห้วยข้อง,บ้านลาด,เพชรบุรี
2020,2758,760616,ท่าช้าง,บ้านลาด,เพชรบุรี
2020,3357,760617,ถ้ำรงค์,บ้านลาด,เพชรบุรี
2020,3517,760618,ห้วยลึก,บ้านลาด,เพชรบุรี
2020,14293,760701,บ้านแหลม,บ้านแหลม,เพชรบุรี
2020,7157,760702,บางขุนไทร,บ้านแหลม,เพชรบุรี
2020,2449,760703,ปากทะเล,บ้านแหลม,เพชรบุรี
2020,4880,760704,บางแก้ว,บ้านแหลม,เพชรบุรี
2020,2429,760705,แหลมผักเบี้ย,บ้านแหลม,เพชรบุรี
2020,3680,760706,บางตะบูน,บ้านแหลม,เพชรบุรี
2020,2810,760707,บางตะบูนออก,บ้านแหลม,เพชรบุรี
2020,7129,760708,บางครก,บ้านแหลม,เพชรบุรี
2020,5109,760709,ท่าแร้ง,บ้านแหลม,เพชรบุรี
2020,3248,760710,ท่าแร้งออก,บ้านแหลม,เพชรบุรี
2020,8049,760801,แก่งกระจาน,แก่งกระจาน,เพชรบุรี
2020,5182,760802,สองพี่น้อง,แก่งกระจาน,เพชรบุรี
2020,5157,760803,วังจันทร์,แก่งกระจาน,เพชรบุรี
2020,7213,760804,ป่าเด็ง,แก่งกระจาน,เพชรบุรี
2020,3541,760805,พุสวรรค์,แก่งกระจาน,เพชรบุรี
2020,4103,760806,ห้วยแม่เพรียง,แก่งกระจาน,เพชรบุรี
2020,18174,770101,ประจวบคีรีขันธ์,เมืองประจวบคีรีขันธ์,ประจวบคีรีขันธ์
2020,15447,770102,เกาะหลัก,เมืองประจวบคีรีขันธ์,ประจวบคีรีขันธ์
2020,15058,770103,คลองวาฬ,เมืองประจวบคีรีขันธ์,ประจวบคีรีขันธ์
2020,9775,770104,ห้วยทราย,เมืองประจวบคีรีขันธ์,ประจวบคีรีขันธ์
2020,25246,770105,อ่าวน้อย,เมืองประจวบคีรีขันธ์,ประจวบคีรีขันธ์
2020,7553,770106,บ่อนอก,เมืองประจวบคีรีขันธ์,ประจวบคีรีขันธ์
2020,10396,770201,กุยบุรี,กุยบุรี,ประจวบคีรีขันธ์
2020,6856,770202,กุยเหนือ,กุยบุรี,ประจวบคีรีขันธ์
2020,2197,770203,เขาแดง,กุยบุรี,ประจวบคีรีขันธ์
2020,3269,770204,ดอนยายหนู,กุยบุรี,ประจวบคีรีขันธ์
2020,11211,770206,สามกระทาย,กุยบุรี,ประจวบคีรีขันธ์
2020,11196,770207,หาดขาม,กุยบุรี,ประจวบคีรีขันธ์
2020,10092,770301,ทับสะแก,ทับสะแก,ประจวบคีรีขันธ์
2020,9254,770302,อ่างทอง,ทับสะแก,ประจวบคีรีขันธ์
2020,8640,770303,นาหูกวาง,ทับสะแก,ประจวบคีรีขันธ์
2020,8746,770304,เขาล้าน,ทับสะแก,ประจวบคีรีขันธ์
2020,9093,770305,ห้วยยาง,ทับสะแก,ประจวบคีรีขันธ์
2020,3897,770306,แสงอรุณ,ทับสะแก,ประจวบคีรีขันธ์
2020,9725,770401,กำเนิดนพคุณ,บางสะพาน,ประจวบคีรีขันธ์
2020,10099,770402,พงศ์ประศาสน์,บางสะพาน,ประจวบคีรีขันธ์
2020,16993,770403,ร่อนทอง,บางสะพาน,ประจวบคีรีขันธ์
2020,10174,770404,ธงชัย,บางสะพาน,ประจวบคีรีขันธ์
2020,11696,770405,ชัยเกษม,บางสะพาน,ประจวบคีรีขันธ์
2020,10397,770406,ทองมงคล,บางสะพาน,ประจวบคีรีขันธ์
2020,7061,770407,แม่รำพึง,บางสะพาน,ประจวบคีรีขันธ์
2020,3590,770501,ปากแพรก,บางสะพานน้อย,ประจวบคีรีขันธ์
2020,7676,770502,บางสะพาน,บางสะพานน้อย,ประจวบคีรีขันธ์
2020,7523,770503,ทรายทอง,บางสะพานน้อย,ประจวบคีรีขันธ์
2020,10923,770504,ช้างแรก,บางสะพานน้อย,ประจวบคีรีขันธ์
2020,9932,770505,ไชยราช,บางสะพานน้อย,ประจวบคีรีขันธ์
